student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
12804,15.7,90.9,8,78.3,B
12805,8.3,93.4,6.8,65.5,C
12806,2.7,88,4.1,39.8,F
12807,13.5,73.2,4.2,79.4,B
12808,12.8,78.9,4.5,100,A
12809,12.3,90.5,4.3,83.5,B
12810,16.6,92.2,5.7,93.3,A
12811,25,89,6.8,100,A
12812,12.9,66.1,3.1,77.8,B
12813,16.2,93.6,1.4,75.4,B
12814,20.1,84,6.4,98.2,A
12815,18.9,79.7,5.7,78.6,B
12816,10.7,70.3,5.8,74.1,B
12817,15.7,81.6,4.3,100,A
12818,18.8,82.8,7.5,100,A
12819,7.1,65.1,8.5,78,B
12820,23.8,90.5,5.2,94.8,A
12821,25,85,1.6,100,A
12822,9.9,73,3.9,72.5,B
12823,16.4,71.3,2.7,99.2,A
12824,19.5,73.1,5.7,85.5,A
12825,11.2,87,8.8,77,B
12826,18.4,95.8,7.3,83.9,B
12827,16.1,89.6,8.8,93.2,A
12828,4.7,70.7,6.1,64.1,C
12829,18.2,78.2,9.6,100,A
12830,7.3,85.1,3.2,67.6,C
12831,21.6,89.6,5.3,100,A
12832,10.3,98.1,4.9,69.6,C
12833,13.9,90.4,4.1,80.1,B
12834,24.6,84,5.8,100,A
12835,18.5,91.3,4.5,98.4,A
12836,7.4,81.5,2,84.1,B
12837,7.9,92.4,5.8,49.5,D
12838,10.8,83.7,5.9,87.9,A
12839,17.8,90.7,6.5,94,A
12840,17.5,84,4.3,100,A
12841,9.1,100,4,79.6,B
12842,6.8,68.3,1.9,56.1,C
12843,17,70.2,9.5,100,A
12844,13.7,81.4,7.6,84.6,B
12845,30.1,87.4,6,100,A
12846,15.3,78.3,9.3,62.1,C
12847,27.7,75.1,8.7,100,A
12848,6.8,88,5.8,83.8,B
12849,4,72.4,7.5,50.8,D
12850,7.2,81.2,9.2,65.4,C
12851,23.3,87.1,5.8,100,A
12852,27.3,91.6,9.7,100,A
12853,9.5,75.7,6.2,83.4,B
12854,11.8,88.4,6.2,75.4,B
12855,6.8,95.2,4.7,70.3,B
12856,2.3,78.3,6.5,68.1,C
12857,20,96.3,5.1,100,A
12858,16.6,86.1,4.8,84.6,B
12859,15.1,97.2,2.5,100,A
12860,5.2,93.9,6.5,73.9,B
12861,26.5,100,6.7,100,A
12862,11.5,70.6,3.5,89.5,A
12863,18.7,85.8,10,98.3,A
12864,4.8,91.9,2.9,69.5,C
12865,13.7,78.5,4.8,84.8,B
12866,17,84.6,4.6,85.7,A
12867,17.3,100,6.4,64,C
12868,16.1,80.2,7.3,92.4,A
12869,18.5,90,7.5,89.7,A
12870,7.1,76.3,7.4,59.6,C
12871,16.4,100,5.9,82.9,B
12872,15.8,86.2,4.4,93.6,A
12873,16.6,80.6,5.7,98.7,A
12874,15.5,79.5,2.8,100,A
12875,6.1,85.2,6,77.1,B
12876,5.8,87.9,4.7,68.3,C
12877,0,82.4,5,50.7,D
12878,20.7,100,5.2,99.1,A
12879,20.8,77.9,5.6,97.1,A
12880,20.9,68.8,8,100,A
12881,17.1,86.7,7.4,82.4,B
12882,0.1,91.9,5.6,53.2,D
12883,7.8,77,6,75.6,B
12884,16.2,69.7,6,90.3,A
12885,15.9,84.4,5.3,99.2,A
12886,13.4,93.1,5,89.2,A
12887,17.6,82.4,2.9,97.2,A
12888,15.1,88.4,7.5,80,B
12889,15.8,91.3,4.4,78.8,B
12890,10.5,75.7,7.8,73.7,B
12891,21.9,90,5.1,100,A
12892,12,100,5.1,63.3,C
12893,5.7,77.7,6.2,64.7,C
12894,9.6,91.5,5.1,67,C
12895,12.6,76,6.1,85.4,A
12896,22,83,0.6,100,A
12897,14.7,75.7,6.3,79.2,B
12898,13.7,82.1,3.9,77.5,B
12899,6.3,77.1,8.1,53.9,D
12900,20.5,79.9,1.5,100,A
12901,10.4,84.3,4.4,81.1,B
12902,14.3,86.9,4.3,70,C
12903,25.4,71.4,3.5,100,A
12904,18.6,100,7.7,82.6,B
12905,3.6,75.1,5.2,62.6,C
12906,2.6,82.7,8,51.5,D
12907,14.5,79.9,7.2,70.8,B
12908,6.5,81.5,6,79.6,B
12909,19.5,65.4,6.9,100,A
12910,15.3,78.3,5.2,82.6,B
12911,16.2,81.8,7.9,87.5,A
12912,10.1,73.8,4.5,74.4,B
12913,27.2,87.3,5.8,100,A
12914,34.9,87.3,8.7,100,A
12915,13,91.7,7.6,84.7,B
12916,17.5,93.4,8.7,92,A
12917,15.7,79.2,6.6,100,A
12918,13.2,93.2,5.7,83.1,B
12919,9.2,71.7,7.7,80.1,B
12920,7.4,86.1,5.9,66.7,C
12921,7.1,84.3,5,70.4,B
12922,17.8,91.2,3.8,78.6,B
12923,11.4,74.6,3.2,89.9,A
12924,0,89.4,6.2,52.3,D
12925,18.1,98.8,6.8,98.7,A
12926,14.7,100,5.7,100,A
12927,24.4,87.7,8.3,100,A
12928,17.6,84.2,6,79.1,B
12929,4.6,87.2,7.9,55.9,C
12930,0,72,3.7,59.1,C
12931,10,94,1.6,93.7,A
12932,10.6,90.5,6.9,79.8,B
12933,21.6,95.3,4.2,100,A
12934,14.9,100,4.4,89.6,A
12935,22.9,90.4,8.5,100,A
12936,5.7,75.6,7.8,66.2,C
12937,21.8,88.3,5.6,100,A
12938,20,89.8,8.4,100,A
12939,0.9,79.1,7.2,32.7,F
12940,24.3,90.5,3.5,100,A
12941,15.7,79.4,5.5,82.4,B
12942,17.7,93.7,4.8,99.5,A
12943,8.9,96.1,8.4,70,C
12944,23.9,80.6,4.1,100,A
12945,6.7,89.9,5.7,56.8,C
12946,20.8,89.6,8.4,100,A
12947,20.7,76.7,4.4,100,A
12948,8.2,77.9,6.7,74.6,B
12949,28.9,87.4,3.9,100,A
12950,16.6,85.5,2.4,100,A
12951,19.6,93.4,6.9,100,A
12952,4.3,83.3,8.9,63.6,C
12953,29.8,86.1,6.5,100,A
12954,6.4,100,6.5,59.4,C
12955,22.2,84.3,6.2,100,A
12956,8,73.7,6.2,77.5,B
12957,10.7,84.4,6.1,68.8,C
12958,20.5,94.3,5,95.8,A
12959,22.2,86.8,3.6,100,A
12960,6.1,79.2,6.5,56.2,C
12961,22.6,75.1,4.8,100,A
12962,22.3,91.7,2.7,100,A
12963,8.4,67.2,9,67,C
12964,26.2,91.8,6.5,100,A
12965,4.8,83.9,4.7,68.4,C
12966,10.6,90.1,6.1,71.7,B
12967,18.4,96.7,7.7,95.6,A
12968,9,94.9,6.5,80.5,B
12969,16.8,100,6.1,96.7,A
12970,16.7,100,10,85.4,A
12971,13.7,80.2,6.3,87.7,A
12972,20.8,93.8,6.2,93.9,A
12973,13.4,92.5,0.8,76.2,B
12974,16.6,72.8,6.2,100,A
12975,23,100,4.2,100,A
12976,20.5,92.2,3.9,100,A
12977,20.5,86.3,5.6,93.2,A
12978,7,77,6.8,76.5,B
12979,18.7,79.6,8.9,100,A
12980,8.9,91.2,6.3,73.5,B
12981,6,85.2,7.1,62.5,C
12982,14.5,81.1,7,87.2,A
12983,8.7,86.3,6.1,80.5,B
12984,20.5,81.5,4.4,93.1,A
12985,20.7,98,6.8,96.7,A
12986,1.7,93.2,6.7,64.7,C
12987,9.2,88.6,5.4,82.6,B
12988,4.8,74.8,5,62.2,C
12989,11.8,68.2,4.3,81.2,B
12990,18.2,90.7,5.3,77.7,B
12991,13.3,87.1,4.7,86.1,A
12992,10.9,82.5,5.8,84.3,B
12993,24.1,80.8,4.2,100,A
12994,0,86,7.6,63.5,C
12995,23.7,87.7,4.6,100,A
12996,11.2,99.5,9.3,69.3,C
12997,14.5,95,7.1,83.8,B
12998,11.3,71,6.1,49.6,D
12999,25.8,85.7,5.8,100,A
13000,6.4,84.6,3.7,54.4,D
13001,15.1,64.7,6,85.8,A
13002,18.7,71.9,9.9,83.4,B
13003,3.7,99.7,6.3,49,D
13004,8.6,67.9,6,73.2,B
13005,14,81.8,4.8,83.2,B
13006,8.8,83.8,7.4,71.4,B
13007,9.3,84.3,6.5,82.9,B
13008,12.6,71.1,4.5,70.5,B
13009,19.5,86.7,9.1,96.4,A
13010,12.6,82,5.2,77.9,B
13011,22.5,88.4,2.8,96,A
13012,8,60.3,7.4,86.9,A
13013,6.2,81.8,6.2,58.5,C
13014,28.5,82.7,4.2,100,A
13015,10.4,70.8,5.9,73.9,B
13016,5.8,93.3,9.7,71.9,B
13017,2.8,91.1,5.9,53.8,D
13018,22.5,85.2,7,100,A
13019,12.6,100,5.3,84.5,B
13020,13.2,78.8,5.1,86.8,A
13021,13.9,76,5.4,85.2,A
13022,22.1,80,7.7,100,A
13023,13.7,63.2,9.7,84.2,B
13024,31.4,92.8,7.3,100,A
13025,15.9,72.3,8.2,85.3,A
13026,22.4,76.2,5.6,100,A
13027,20.6,89.5,5.6,100,A
13028,14.7,100,4.6,100,A
13029,10.9,96.6,2.6,64,C
13030,17.3,76.1,7,100,A
13031,18.6,77.6,8.3,100,A
13032,11,99.5,2.8,70.2,B
13033,16.2,89.5,0,83.1,B
13034,23.7,65.2,10,100,A
13035,29.5,87.3,6.4,100,A
13036,21,94.2,3.7,100,A
13037,28,89,10,100,A
13038,10.6,73.9,8,96.5,A
13039,19.9,75.9,3.8,100,A
13040,24.4,100,3.5,100,A
13041,8.7,62.1,6,73.6,B
13042,11.6,76.9,3.7,80.1,B
13043,27.2,85.2,5.4,100,A
13044,8.2,85.2,6.7,71.2,B
13045,5.6,82.1,8,73.9,B
13046,25.7,96.6,6.2,100,A
13047,23.4,79.8,6.6,100,A
13048,18,76.3,7.9,95.9,A
13049,14.7,78.6,8,79.8,B
13050,11.9,86.8,2.5,80.4,B
13051,17,76.5,9,88.2,A
13052,26.1,79.3,7.8,100,A
13053,16.7,100,7.4,86.8,A
13054,30.2,93.6,7.4,100,A
13055,8.7,82.8,6.3,66,C
13056,14.9,98.4,6.6,84.8,B
13057,12.4,86.7,6.2,91.1,A
13058,7.4,73.4,6.1,69.7,C
13059,13.9,81.3,4.8,74.1,B
13060,17.9,74.9,4.4,100,A
13061,18.7,87.8,6.5,87.1,A
13062,30.2,75.8,3.9,100,A
13063,18.3,85.4,6.5,88,A
13064,23.1,97.1,5.5,100,A
13065,15.5,58.7,8,98.6,A
13066,26.7,85.7,7.5,100,A
13067,31.8,79.7,5.5,100,A
13068,18.7,88.6,7,89.5,A
13069,8.1,82.7,10,76.9,B
13070,11.2,83.2,9,64.9,C
13071,17,93.5,4.9,86,A
13072,18.2,70.5,6,100,A
13073,19.9,88.3,8,91.9,A
13074,18.2,85.6,7.4,93.6,A
13075,15,79.8,2.9,100,A
13076,10.5,99.7,6.9,82.7,B
13077,17.8,80.3,5,95.2,A
13078,28,98.5,6,100,A
13079,22.1,81.9,6.2,100,A
13080,18.7,90.6,7.2,98.1,A
13081,22.2,97.4,7.6,100,A
13082,12.4,86.8,4.7,86.2,A
13083,11.4,85.1,4.6,83.2,B
13084,9.8,83.3,5.5,71.6,B
13085,14.1,75.7,1,70.3,B
13086,12,93.3,5.3,79.5,B
13087,23.5,75.2,7.6,100,A
13088,11.7,78.1,2.7,73.7,B
13089,9.4,88.4,6,74.3,B
13090,28.6,97.4,5.9,100,A
13091,11.8,79.5,4.9,83.6,B
13092,16.1,78.2,2.8,92.6,A
13093,18.2,84.1,6.6,100,A
13094,7,94.7,9.6,79,B
13095,23.6,93.5,1.9,100,A
13096,19.5,76.7,8,97.3,A
13097,25.9,96.5,3.8,100,A
13098,10.2,93.8,8.7,65.6,C
13099,15.7,78.8,6.9,95.1,A
13100,15.3,83.3,10,75.9,B
13101,16.8,100,7.4,70.8,B
13102,4.8,81.3,6.5,56.9,C
13103,15.8,100,2.8,67.2,C
13104,5,76.9,2.6,63.7,C
13105,17.5,91.6,2.8,76.1,B
13106,0.1,93.8,4,65.3,C
13107,2,72.8,5.5,64.7,C
13108,20.7,64.4,5.5,100,A
13109,11.2,89,7.3,71.3,B
13110,8.1,72.5,4.7,70.2,B
13111,23.9,64.1,6.8,100,A
13112,17.3,82,4.5,93.8,A
13113,21.1,92.1,6.2,99.5,A
13114,13.8,72,4.3,91.8,A
13115,33.8,90.3,7.1,100,A
13116,10.8,88.6,7.1,86.7,A
13117,27.2,84.4,4.3,100,A
13118,14.6,73.3,5.6,97.2,A
13119,3.4,77.8,5.2,58.7,C
13120,18.4,82.1,6.3,100,A
13121,17.2,91.5,4.3,87.2,A
13122,7.6,81.2,4.5,69,C
13123,8.5,82.4,5.7,76.4,B
13124,14.8,94.4,4.7,88.2,A
13125,17.4,93.2,6.3,100,A
13126,0,100,3.4,50.7,D
13127,22.4,72.1,9.8,100,A
13128,11.5,93.4,7.6,83.7,B
13129,5.7,84.1,3.9,53.8,D
13130,21.6,70.4,2.1,98.4,A
13131,14.8,63.4,7.3,96.4,A
13132,23.5,75.4,7.6,100,A
13133,18.1,93.9,9.7,89.5,A
13134,15,79.9,8.6,98.8,A
13135,13.9,90.6,4.4,100,A
13136,18.4,73.2,6,87.7,A
13137,12.1,96,8.2,83.8,B
13138,9,93.4,9.1,53.5,D
13139,19.3,82.7,5.6,100,A
13140,14,87.7,7.8,89.3,A
13141,15.2,82.5,6.2,85.9,A
13142,22.6,63.4,7.4,84.7,B
13143,14.2,100,7.7,98.9,A
13144,15.1,73.3,5.7,84.9,B
13145,10.8,84.4,6.2,82.6,B
13146,18,65.8,5.6,84.1,B
13147,17.4,85.2,4.5,91.3,A
13148,21.3,100,8.2,100,A
13149,10.9,64.7,7.2,68.3,C
13150,11.8,82.5,8.1,79.8,B
13151,20.5,78.5,3.1,100,A
13152,16.8,79.4,4.7,90.4,A
13153,8.7,79.3,7.8,73.5,B
13154,24.1,97.7,6.8,100,A
13155,3.1,79.7,4.1,70.5,B
13156,20.5,80.2,6.3,100,A
13157,6.1,79,7.4,66.7,C
13158,28.2,90.8,2.7,100,A
13159,4.2,74.3,3.9,52,D
13160,23.1,76.9,2.8,100,A
13161,14.4,94.2,5.4,79,B
13162,12.4,70.1,5.6,80.9,B
13163,16.3,64.4,7.2,87.1,A
13164,19.4,96.9,10,74.8,B
13165,8.7,91.8,7.5,54,D
13166,9.3,86.3,3.9,70.1,B
13167,19.5,88.1,8.2,89.3,A
13168,3,93.3,2.6,47.9,D
13169,10.9,100,4,83.4,B
13170,36.3,94.2,8,100,A
13171,8.2,100,3.7,55.6,C
13172,23,78.2,8,100,A
13173,10.9,60.9,9.3,86.2,A
13174,18.6,96.6,2.6,97.9,A
13175,19.6,83.7,6.5,75.2,B
13176,22.9,86.3,5.3,100,A
13177,13.6,75,6.2,99.5,A
13178,28.9,97.2,9.2,100,A
13179,10.9,73.8,4.6,89.6,A
13180,16.6,83.2,7.8,84.2,B
13181,16.7,75.6,7.5,89.1,A
13182,7.1,64.8,5,77.2,B
13183,13,69.5,9.5,83.7,B
13184,16.1,72.3,6.5,85.6,A
13185,12,92,4.5,65.9,C
13186,32.1,66.5,6,100,A
13187,9.1,77.6,10,75.2,B
13188,23.3,82.2,3.4,97.7,A
13189,21,83.9,7.1,100,A
13190,14.9,99.4,7.8,95.7,A
13191,8.9,92.8,5.1,48.3,D
13192,9.6,90.8,6,69.7,C
13193,11.4,67.3,6.2,63.2,C
13194,2.5,81.9,5.7,69.1,C
13195,8,70.6,5.4,86,A
13196,4.6,90.2,5.6,64.9,C
13197,24.4,87.7,10,100,A
13198,19.3,82.4,9.4,79.5,B
13199,20.5,100,6.1,100,A
13200,19.1,64.9,5.8,100,A
13201,16.2,94.5,5.8,86.8,A
13202,25.2,89.9,7.6,100,A
13203,10.7,83.1,5.2,79.2,B
13204,15.7,99.7,7.3,70.8,B
13205,20.2,86,6.3,100,A
13206,5.8,86.5,7.8,67.9,C
13207,36.7,82.1,6.5,100,A
13208,15.2,95.9,8.2,100,A
13209,16,81.8,6.7,94.7,A
13210,23.8,89.7,2.2,100,A
13211,21.4,100,6.8,99,A
13212,15.3,79.5,7.5,82.3,B
13213,15.9,88.4,7.8,71.2,B
13214,4.5,94,3.3,78.5,B
13215,11.1,92.3,2,81.1,B
13216,18.6,96.2,3.5,100,A
13217,18.1,75.9,4.8,98.3,A
13218,23.5,78.2,6.9,100,A
13219,14.2,67.1,2.8,85.6,A
13220,5.3,76.6,4.2,59.3,C
13221,22.4,81.9,6.5,100,A
13222,25.1,100,4.1,100,A
13223,21.3,92.7,1.1,95.7,A
13224,13.9,83.2,2.9,83.4,B
13225,22.3,84,3.6,100,A
13226,39,94.9,8,100,A
13227,15.8,77.2,7.6,88.2,A
13228,5.8,79.6,7.6,51.2,D
13229,10.9,87.9,6.4,64.6,C
13230,19.4,83.2,4.4,98.8,A
13231,3.8,76,9.1,44.3,D
13232,16.2,100,7.8,100,A
13233,17.7,90.4,9.2,73,B
13234,25.7,79.1,4,100,A
13235,24.2,85,7.6,100,A
13236,21.1,86.9,6.5,100,A
13237,0,78.1,5.7,30.1,F
13238,21.4,87.7,5.2,100,A
13239,19.9,96.4,1.7,92.9,A
13240,16.8,91.4,6.8,86.5,A
13241,2.9,92.8,5.5,62.9,C
13242,9.6,98.7,9.9,85.8,A
13243,6.8,97.1,10,55.5,C
13244,0.9,71.8,3.2,51.8,D
13245,15,72.2,7.4,100,A
13246,9.4,98.2,4,74,B
13247,33.4,89.3,7.6,100,A
13248,13.8,93.4,8.1,80.2,B
13249,24.1,74.7,6.2,92.6,A
13250,4,95,4.2,55.6,C
13251,11.3,82,2.6,74.7,B
13252,15.7,92.7,7.4,100,A
13253,8.6,87.1,4.5,76.6,B
13254,12,97.1,6.8,80.7,B
13255,13.5,88.7,3.7,70.3,B
13256,13.4,82.9,6.4,94.7,A
13257,28,67.4,9.2,100,A
13258,17.6,68.6,5.5,82.9,B
13259,18.4,97.1,7.5,97.9,A
13260,18.8,92,2.5,100,A
13261,19.3,64.5,7.9,98.8,A
13262,14.4,75.2,5.7,93.7,A
13263,12.8,74.7,7.4,91.1,A
13264,16.2,64.6,4.8,81.5,B
13265,23.1,85.3,4,100,A
13266,22.9,92.6,6.3,100,A
13267,13.3,96.9,7.8,69.4,C
13268,20.4,83.5,6.7,100,A
13269,13.6,87.6,6.2,92.5,A
13270,15.2,79,4.6,67.5,C
13271,11.7,77.1,6.1,81.7,B
13272,13.7,100,2,78.6,B
13273,24.4,90.7,8.2,94.1,A
13274,15.6,100,5.7,85.5,A
13275,15.9,100,8.3,99.6,A
13276,4.9,75.3,10,61.8,C
13277,12.8,78.1,2.5,69.9,C
13278,13.3,95.3,3.4,87.2,A
13279,9.2,99.7,5.4,62.6,C
13280,15.2,92,9.9,75.3,B
13281,12,91.2,5.7,69.8,C
13282,15.6,89.6,6.6,98.2,A
13283,15.9,89.4,5.6,100,A
13284,8.3,85.9,5.3,87.1,A
13285,12.2,91.1,7.8,83.1,B
13286,15.5,85.8,2.4,91.3,A
13287,23.3,82.5,5,100,A
13288,16.8,80.6,5,94.8,A
13289,10.4,100,3.7,81.5,B
13290,17.8,81.9,6.1,100,A
13291,27,72.8,8.6,100,A
13292,21.4,83.1,5,100,A
13293,18.8,82,5.5,92,A
13294,20.1,100,4.4,100,A
13295,25.1,81.2,7.1,100,A
13296,22.5,71.9,6.7,100,A
13297,19,83.7,6.1,95.1,A
13298,22.5,85.6,6.2,91.6,A
13299,7.4,100,10,77.8,B
13300,4.5,83.4,5.8,83.2,B
13301,16.1,88.9,4.1,75.9,B
13302,15.5,84.5,7.6,82,B
13303,11.2,77.6,9.3,68.8,C
13304,20.8,69.9,5,100,A
13305,2,80.5,7.9,51.7,D
13306,11.3,85.8,5.5,76.7,B
13307,11.6,98.7,5.9,76.6,B
13308,3.5,79.8,3.5,76.6,B
13309,25.5,77.7,2.9,100,A
13310,5.5,86.7,5.1,67.8,C
13311,10.9,89,10,60.1,C
13312,21.4,92.5,5.3,96.2,A
13313,19.5,87.9,8.2,100,A
13314,7.2,71.6,8.3,70,C
13315,19.8,87.8,4.2,95.5,A
13316,17,100,6.7,86.4,A
13317,31.3,61.5,3.1,100,A
13318,17.8,67.9,7.5,94.2,A
13319,14,87.4,9.1,78.1,B
13320,9,76.5,2.3,76.5,B
13321,9.8,98.7,3.5,71.5,B
13322,9.2,90.5,3.7,90.1,A
13323,24.6,84.7,10,100,A
13324,15.1,95.7,5.1,85.4,A
13325,19,94.3,4.4,100,A
13326,25.6,78.6,5.2,94.2,A
13327,0,92.8,2.8,42.1,D
13328,24,96.6,7.6,99.4,A
13329,15.4,86.7,4.2,88.6,A
13330,18,93.9,2.8,100,A
13331,9.2,83.8,8.8,69.3,C
13332,9.7,81.7,6.8,79.9,B
13333,18.4,79,5,100,A
13334,31.7,88.4,5.7,100,A
13335,22,80.2,5.4,100,A
13336,23.9,87.9,8.1,100,A
13337,13.7,90.1,9.1,75.8,B
13338,10.8,91.4,9.7,87.6,A
13339,9.5,80.1,3.2,72.9,B
13340,11.6,75.4,5.8,99.6,A
13341,0.6,77.9,5.4,31.2,F
13342,9.9,100,3.4,79.5,B
13343,11.1,86.6,0.5,87.1,A
13344,13.8,92.4,7.3,78.7,B
13345,15.9,100,7.6,86.4,A
13346,17.5,80.7,4.8,87,A
13347,14.9,93.5,5.1,82.4,B
13348,10.9,89.6,7.8,69.8,C
13349,1.3,77.2,5,59.4,C
13350,11,72.1,2.7,68.9,C
13351,8.2,92.8,4.6,82,B
13352,18.3,77.7,4.6,83.9,B
13353,21.4,85.5,9.2,100,A
13354,21.6,85.1,7.7,90.6,A
13355,20.3,80.9,6.5,100,A
13356,14.1,58.3,7.4,98.4,A
13357,11.3,94.4,9.2,88.8,A
13358,9.8,80.1,6.7,66.5,C
13359,4.4,77.9,5,64.7,C
13360,21.9,82.8,7.4,80.9,B
13361,13.8,74.9,6.5,93.2,A
13362,6.3,87,2.9,58,C
13363,9.2,74.4,6.5,71.7,B
13364,8.9,80.6,8.3,84,B
13365,15.3,88.8,6,80.4,B
13366,22.5,87.1,7.6,100,A
13367,12.6,76,8.2,80.7,B
13368,0,87.2,2.5,36.5,F
13369,13.7,75.5,3.5,94.4,A
13370,13.9,83.2,7.7,93.1,A
13371,13.4,61.3,7.2,91.2,A
13372,10.6,100,8.7,87.4,A
13373,16.5,79.7,9,100,A
13374,15.5,66.3,7.2,100,A
13375,14.8,98.7,4.9,95.2,A
13376,17.9,88.9,6.2,83.2,B
13377,12,95.4,3.4,70.2,B
13378,11.6,78.9,4.7,63.3,C
13379,24.7,84.3,8.2,100,A
13380,18.9,80,4,82.8,B
13381,20.8,81.5,5.9,81.8,B
13382,23.6,91.3,4,97,A
13383,18.7,86.6,5.1,79.1,B
13384,21.5,88,4.6,100,A
13385,3.9,80.5,1.4,80.6,B
13386,16.4,89,2.3,95.6,A
13387,13.7,89.5,3.3,98.9,A
13388,26.7,90,2.9,100,A
13389,21.5,87.2,5.5,100,A
13390,10.6,80.2,6.3,71.9,B
13391,17.6,87,6.1,100,A
13392,16.2,89.2,4.1,98.3,A
13393,18.2,82.8,4,86.2,A
13394,7.9,74.7,4,70.9,B
13395,17.5,92.9,8.8,100,A
13396,13.4,75.2,2.2,91.7,A
13397,17,64.5,6.6,70.1,B
13398,9.9,77.6,9.1,68.5,C
13399,10.9,87.9,6.1,71.2,B
13400,23.2,70.9,2,100,A
13401,7.6,72.6,8.2,69,C
13402,8.2,85.3,5.2,64.6,C
13403,14.6,90.1,5.3,88.3,A
13404,9.6,87.2,9.8,74.7,B
13405,8.8,81.8,5.8,91.6,A
13406,15.7,98.2,5.6,80.1,B
13407,4.5,98.6,5.1,58.7,C
13408,7.9,74.6,3.4,51.9,D
13409,29.4,75.4,6.5,100,A
13410,18.2,94.7,6.8,80.8,B
13411,9.8,83.5,5.2,64.1,C
13412,17.9,86.2,7.4,94.7,A
13413,19,91.8,4.6,87.2,A
13414,22,82,6.8,100,A
13415,14.1,67.3,9.8,72.8,B
13416,21.8,83.2,7,94.4,A
13417,0.7,83,6.1,33.3,F
13418,7.6,79.1,5.9,61.9,C
13419,16.1,73.5,3.9,100,A
13420,17.3,88.6,6.2,100,A
13421,8.6,78.5,6.8,74.1,B
13422,16.8,97.7,6.7,72.2,B
13423,10.6,98.5,3.7,75.7,B
13424,13.1,83,7.8,96.5,A
13425,22.2,94.2,8,80.5,B
13426,21.4,89.1,7.4,100,A
13427,8,93.6,4.8,68,C
13428,7.6,84.5,6.6,75.2,B
13429,12.1,94,9.2,86.7,A
13430,14.8,80.1,5.6,100,A
13431,10.4,99.4,2.3,71.3,B
13432,22.3,80.8,7.6,100,A
13433,17.4,91.5,6.4,94.9,A
13434,17.8,80.9,4.4,91.5,A
13435,6.1,91.3,8.5,65.4,C
13436,23.2,85.4,5.8,100,A
13437,0,67.8,3.5,36.7,F
13438,20.8,96.1,4.7,100,A
13439,21.5,89.9,7.1,100,A
13440,12,61.9,9.8,100,A
13441,23.9,81.4,7.2,100,A
13442,14.6,78.4,7.3,85.2,A
13443,15.4,80.4,10,89.1,A
13444,17.4,95.1,6.7,89.4,A
13445,37.3,80.1,5.2,100,A
13446,24.4,85.5,10,100,A
13447,19.9,82.7,3.8,86.4,A
13448,8.6,87.5,5.8,91.2,A
13449,16,83.3,4.7,84.6,B
13450,9.3,78.6,9.2,78.4,B
13451,20.8,90.9,3.9,96.6,A
13452,16,89.6,4.7,100,A
13453,7.1,79.8,7.7,60.5,C
13454,15.6,92,6,92.3,A
13455,9.1,82.2,8.9,79,B
13456,16.1,92.5,3.6,85.8,A
13457,9,83.7,5.3,75,B
13458,15.2,80.9,6.1,93.5,A
13459,20.3,79.8,8.6,96.5,A
13460,14.6,70.8,3,88.3,A
13461,12.3,98.1,8.3,96.9,A
13462,16.4,92.6,6,82.1,B
13463,19.9,82.4,5.3,93.8,A
13464,7.2,74.5,4.7,79.8,B
13465,16.8,78.1,4.9,89,A
13466,24.2,88,5.6,100,A
13467,19,98.7,5.6,92.8,A
13468,15.4,72.2,7.7,91.8,A
13469,19.5,85.2,5.9,86.3,A
13470,18.2,89,8.3,100,A
13471,20.3,95.2,8.3,100,A
13472,0.8,89,4.7,52.1,D
13473,4.1,78.4,4.9,68.8,C
13474,22,83.2,6,92.6,A
13475,4.5,74.2,8.1,63.5,C
13476,17.8,90.9,5.3,81.9,B
13477,12.5,82.3,4.9,69.5,C
13478,8,94.9,8.4,51.3,D
13479,17.4,87.6,4.7,95.6,A
13480,16.4,78.4,7.3,90.4,A
13481,29.8,81.7,5.3,100,A
13482,10.6,94.7,4.6,72.9,B
13483,25.1,80,5,91.1,A
13484,17.5,87.9,10,100,A
13485,10.4,94.9,7.6,76.2,B
13486,20.6,85.3,5.7,100,A
13487,19,100,3.8,90.4,A
13488,15.3,99.6,3.7,84.5,B
13489,16.9,91.5,8.9,100,A
13490,10.8,99.2,7.1,80.8,B
13491,9.2,84.2,7.1,53.7,D
13492,20.3,75.4,6.9,97,A
13493,13.4,96.7,2.9,75.4,B
13494,14.4,78.2,6.3,84.8,B
13495,17,89.1,8.1,100,A
13496,16.9,74.7,5,83.1,B
13497,5,71.9,8.2,59.5,C
13498,24,64.7,6.5,100,A
13499,15.8,100,0.9,88.7,A
13500,13.6,87.9,8.3,95,A
13501,18,88.2,3.8,90.8,A
13502,16.7,86,7.1,83.1,B
13503,20.4,88.9,7.3,98.1,A
13504,18.8,83.3,5.5,83.1,B
13505,20,84.1,4.6,83,B
13506,24.5,84.7,6.9,100,A
13507,21.2,92.8,3.4,100,A
13508,13.9,84.1,3.9,80,B
13509,7.1,93.3,9,62,C
13510,26.7,81,2.9,100,A
13511,13.3,95,7.7,93,A
13512,11.7,79.2,8.2,75,B
13513,2.8,95.9,7.2,54.1,D
13514,17.4,86.6,8.2,83.6,B
13515,16,76.8,7.4,89.7,A
13516,4.4,56.5,6.4,65.6,C
13517,18.2,88.4,5.3,100,A
